Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity,Sales,Order ID,Price
5511,Critical,0.02,5.28,6.26,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,East,New York,New York City,10112,12-11-2010,12-12-2010,-131.16,76,412.72,39076,₹ 401.28
8207,High,0.03,6.48,8.19,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 217,0.37,East,New York,New York City,10112,10/24/2011,10/26/2011,-15.756,4,42.02,58659,₹ 25.92
2748,Low,0.03,11.97,5.81,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,East,New York,New York City,10112,12/26/2011,1/22/2012,-31.74,31,388.52,19841,₹ 371.07
2749,Low,0.08,195.99,4.2,3251,Peter Brooks,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,East,New York,New York City,10112,12/26/2011,1/26/2012,-557.953,13,2092.05,19841,"₹ 2,547.87"
6477,Critical,0.1,19.98,4,3251,Peter Brooks,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,East,New York,New York City,10112,03-02-2012,03-04-2012,-37.99,39,754.85,46115,₹ 779.22
6478,Critical,0,12.28,6.47,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1881,0.38,East,New York,New York City,10112,03-02-2012,03-02-2012,44.04,43,556.49,46115,₹ 528.04
6625,High,0.06,128.24,12.65,3251,Peter Brooks,Regular Air,Small Business,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,,East,New York,New York City,10112,09-11-2012,9/13/2012,1844.96,92,12002.16,47109,"₹ 11,798.08"
5843,Medium,0,4.91,5.68,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,East,New York,New York City,10112,1/23/2013,1/24/2013,-173.1256,45,242.65,41441,₹ 220.95
5324,Critical,0.01,11.34,5.01,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,East,New York,New York City,10112,3/30/2013,04-01-2013,-11.83,2,29.03,37859,₹ 22.68
265,High,0.07,2.78,1.49,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,East,New York,New York City,10112,05-07-2013,05-08-2013,6.732,62,171.84,1829,₹ 172.36
4319,Medium,0.06,70.98,26.74,3251,Peter Brooks,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,East,New York,New York City,10112,05-07-2013,05-09-2013,-127.94,13,919.49,30784,₹ 922.74
4320,Medium,0.02,6.7,1.56,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,East,New York,New York City,10112,05-07-2013,05-08-2013,80.13,62,433.54,30784,₹ 415.40
7820,High,0.03,42.8,2.99,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,East,New York,New York City,10112,5/23/2013,5/24/2013,807.381,57,2390.07,55908,"₹ 2,439.60"
2750,Low,0.06,125.99,8.08,3251,Peter Brooks,Express Air,Corporate,Technology,Telephones and Communication,Small Box,M3682,0.57,East,New York,New York City,10112,12/26/2013,1/14/2014,1304.559,86,9375.35,19841,"₹ 10,835.14"
23324,Critical,0.01,11.34,5.01,3252,Milton Harrell,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,East,New York,Rotterdam,12306,3/30/2010,04-01-2010,-11.83,1,14.52,87296,₹ 11.34
23511,Critical,0.02,5.28,6.26,3252,Milton Harrell,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,East,New York,Rotterdam,12306,12-11-2010,12-12-2010,-65.58,19,103.18,87299,₹ 100.32
20748,Low,0.03,11.97,5.81,3252,Milton Harrell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,East,New York,Rotterdam,12306,12/26/2011,1/22/2012,-15.87,8,100.26,87300,₹ 95.76
20749,Low,0.08,195.99,4.2,3252,Milton Harrell,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,East,New York,Rotterdam,12306,12/26/2011,1/26/2012,-278.9765,3,482.78,87300,₹ 587.97
22319,Medium,0.06,70.98,26.74,3252,Milton Harrell,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,East,New York,Rotterdam,12306,05-07-2013,05-09-2013,-127.94,3,212.19,87304,₹ 212.94
22320,Medium,0.02,6.7,1.56,3252,Milton Harrell,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,East,New York,Rotterdam,12306,05-07-2013,05-08-2013,77.1972,16,111.88,87304,₹ 107.20
19742,Critical,0.02,120.98,9.07,3254,Ken Watson,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,0.35,South,Florida,Tallahassee,32303,08-04-2011,08-04-2011,214.338,6,718.47,90489,₹ 725.88
19743,Critical,0.1,100.98,57.38,3254,Ken Watson,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",0.78,South,Florida,Tallahassee,32303,08-04-2011,08-06-2011,5273.286,6,602.6,90489,₹ 605.88
19744,Critical,0.09,59.76,9.71,3254,Ken Watson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.57,South,Florida,Tallahassee,32303,08-04-2011,08-05-2011,271.818,14,826.78,90489,₹ 836.64
21046,Critical,0.06,47.98,3.61,3255,Maureen Whitley,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,South,Florida,Tamarac,33319,8/18/2010,8/20/2010,596.808,2,97.96,90488,₹ 95.96
24708,Low,0.05,6.68,5.41,3255,Maureen Whitley,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 195,0.37,South,Florida,Tamarac,33319,11/25/2013,11/27/2013,48.21,12,81.15,90490,₹ 80.16
18728,Not Specified,0.01,349.45,60,3257,Sharon Marcus,Delivery Truck,Consumer,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",,West,Washington,Longview,98632,5/26/2010,5/27/2010,3739.3929,15,5419.41,88825,"₹ 5,241.75"
21852,Medium,0,25.38,8.99,3257,Sharon Marcus,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,West,Washington,Longview,98632,11/13/2010,11/15/2010,470.338,26,700.41,88826,₹ 659.88
19405,Low,0.02,5.08,3.63,3257,Sharon Marcus,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Gray",0.51,West,Washington,Longview,98632,5/23/2011,5/25/2011,-2.91,5,26.44,88827,₹ 25.40
19406,Low,0,55.48,6.79,3257,Sharon Marcus,Regular Air,Consumer,Office Supplies,Paper,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0.37,West,Washington,Longview,98632,5/23/2011,5/27/2011,320.2014,8,464.06,88827,₹ 443.84
19280,Critical,0.1,4.98,0.8,3257,Sharon Marcus,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,West,Washington,Longview,98632,04-03-2012,04-05-2012,22.8804,7,33.16,88831,₹ 34.86
21853,Medium,0.01,4.98,4.72,3257,Sharon Marcus,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1949,0.36,West,Washington,Longview,98632,11/13/2013,11/14/2013,9.54448,9,49.07,88835,₹ 44.82
23010,Not Specified,0.02,55.94,6.55,3258,Gretchen Best Wilkins,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.68,West,Washington,Lynnwood,98037,3/21/2010,3/23/2010,401.85,11,646.88,88824,₹ 615.34
23523,Low,0.02,81.94,55.81,3258,Gretchen Best Wilkins,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,West,Washington,Lynnwood,98037,9/27/2011,10-02-2011,-624.29,12,1047.19,88829,₹ 983.28
22498,Low,0.06,417.4,75.23,3258,Gretchen Best Wilkins,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,0.79,West,Washington,Lynnwood,98037,02-05-2012,02-09-2012,9.93,11,4681.37,88830,"₹ 4,591.40"
24111,Not Specified,0.1,199.99,24.49,3258,Gretchen Best Wilkins,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,West,Washington,Lynnwood,98037,07-10-2012,07-12-2012,988.199,11,1988.06,88832,"₹ 2,199.89"
24112,Not Specified,0.03,6.48,7.37,3258,Gretchen Best Wilkins,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 210,0.37,West,Washington,Lynnwood,98037,07-10-2012,07-12-2012,-50.27,5,36.4,88832,₹ 32.40
23621,Critical,0.03,6.48,6.6,3258,Gretchen Best Wilkins,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 21,0.37,West,Washington,Lynnwood,98037,02-02-2013,02-03-2013,-130.5,12,78.59,88833,₹ 77.76
22634,Critical,0.05,6.48,8.73,3258,Gretchen Best Wilkins,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 227,0.37,West,Washington,Lynnwood,98037,9/16/2013,9/16/2013,-151.6988,18,119.86,88834,₹ 116.64
25658,High,0.08,4.76,0.88,3259,Donald Davies,Express Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,West,Washington,Marysville,98270,07-03-2011,07-05-2011,10.2741,3,14.89,88828,₹ 14.28
22576,Not Specified,0.07,105.34,24.49,3261,Steven Long,Express Air,Consumer,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,0.61,Central,Michigan,Adrian,49221,6/25/2010,6/26/2010,710.6724,10,1029.96,90296,"₹ 1,053.40"
23910,Critical,0.05,3499.99,24.49,3261,Steven Long,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Canon imageCLASS 2200 Advanced Copier,0.37,Central,Michigan,Adrian,49221,01-10-2012,01-12-2012,-485.9808,2,6915.98,90297,"₹ 6,999.98"
24354,Not Specified,0.05,37.74,2.9,3261,Steven Long,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-150 Electric Pencil Sharpener,0.59,Central,Michigan,Adrian,49221,02-03-2012,02-04-2012,261.7239,10,379.31,90298,₹ 377.40
24355,Not Specified,0.09,95.43,19.99,3261,Steven Long,Express Air,Consumer,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,Central,Michigan,Adrian,49221,02-03-2012,02-05-2012,-508.87,11,959.48,90298,"₹ 1,049.73"
19565,Medium,0.04,39.98,4,3261,Steven Long,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,Central,Michigan,Adrian,49221,3/22/2013,3/22/2013,107.45,7,288.44,90300,₹ 279.86
24356,Not Specified,0.04,30.42,8.65,3262,Susan Boone,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,East,Ohio,Beavercreek,45431,02-03-2012,02-05-2012,-116.18,1,32.54,90298,₹ 30.42
25446,High,0.07,37.7,2.99,3262,Susan Boone,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,East,Ohio,Beavercreek,45431,05-11-2012,05-12-2012,522.5508,20,757.32,90299,₹ 754.00
25447,High,0.05,65.99,19.99,3262,Susan Boone,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,iDEN i95,0.59,East,Ohio,Beavercreek,45431,05-11-2012,5/13/2012,-137.951,19,1019.04,90299,"₹ 1,253.81"
19214,Medium,0.04,9.99,11.59,3264,Becky Puckett,Regular Air,Corporate,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),0.4,West,California,Eureka,95501,5/19/2010,5/21/2010,-92.32,5,52.09,89835,₹ 49.95
21537,Not Specified,0.02,22.84,8.18,3265,Glenn Morgan,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1991,0.39,West,California,Fairfield,94533,5/25/2011,5/27/2011,89.6,9,204.52,89837,₹ 205.56
24486,Critical,0.02,8.6,6.19,3265,Glenn Morgan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,West,California,Fairfield,94533,11-08-2013,11-10-2013,16.445552,21,186.18,89839,₹ 180.60
25141,Not Specified,0.06,60.98,30,3265,Glenn Morgan,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.7,West,California,Fairfield,94533,12/30/2013,12/30/2013,-56.09856,3,195.56,89840,₹ 182.94
25142,Not Specified,0.1,13.48,4.51,3265,Glenn Morgan,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,West,California,Fairfield,94533,12/30/2013,12/30/2013,-5.06352,18,230.45,89840,₹ 242.64
21459,Critical,0,122.99,70.2,3266,Edgar Kumar,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,Maine,Sanford,4073,7/28/2010,7/29/2010,-1764.29,14,1794.88,89836,"₹ 1,721.86"
20168,Low,0.1,160.98,30,3267,Neal Snow,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,East,Maine,Waterville,4901,6/28/2012,07-05-2012,-52.016,4,633.43,89838,₹ 643.92
20167,Low,0.05,3.29,1.35,3268,Rita Coates Doyle,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,East,Massachusetts,Kingston,2364,6/28/2012,07-02-2012,24.684,15,51.3,89838,₹ 49.35
21458,Critical,0.01,60.97,4.5,3269,Billie Stern,Express Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,East,New Jersey,North Plainfield,7060,7/28/2010,7/30/2010,527.8776,12,765.04,89836,₹ 731.64
21538,Not Specified,0.07,5.84,1.2,3270,Harry Dodson Walsh,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,Vermont,Rutland,5701,5/25/2011,5/26/2011,52.74,17,98.3,89837,₹ 99.28
26044,Low,0.04,4.91,5.68,3272,Natalie Snow,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,South,Alabama,Selma,36701,10-04-2011,10-11-2011,-554.631,14,73.09,86236,₹ 68.74
26045,Low,0.06,15.99,13.18,3272,Natalie Snow,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,South,Alabama,Selma,36701,10-04-2011,10-04-2011,-1.862,15,244.8,86236,₹ 239.85
26046,Low,0.04,6.54,5.27,3272,Natalie Snow,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,South,Alabama,Selma,36701,10-04-2011,10-04-2011,5050.5402,22,141.92,86236,₹ 143.88
25927,Medium,0.02,9.98,12.52,3272,Natalie Snow,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",0.57,South,Alabama,Selma,36701,08-03-2012,08-04-2012,-64.05,20,203.67,86238,₹ 199.60
25373,Low,0.03,90.97,14,3272,Natalie Snow,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,0.36,South,Alabama,Selma,36701,3/28/2013,3/28/2013,7.6551,3,287.45,86242,₹ 272.91
26047,Low,0.09,6.48,6.6,3272,Natalie Snow,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 21,0.37,South,Alabama,Selma,36701,10-04-2013,10-06-2013,-33.11,13,82.53,86246,₹ 84.24
22749,Critical,0.01,7.08,2.35,3273,Betty Cross,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,East,New York,North Babylon,11703,02-10-2012,02-11-2012,35.98,9,65.66,86237,₹ 63.72
22642,High,0.08,23.99,15.68,3273,Betty Cross,Delivery Truck,Home Office,Furniture,Office Furnishings,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0.62,East,New York,North Babylon,11703,8/24/2013,8/26/2013,-57.08312,12,275.34,86244,₹ 287.88
22643,High,0.02,6.48,6.65,3273,Betty Cross,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1966,0.36,East,New York,North Babylon,11703,8/24/2013,8/25/2013,-22.76456,9,60.48,86244,₹ 58.32
21635,Low,0.1,4.91,3.05,3273,Betty Cross,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Ultra Door Push Plate,0.52,East,New York,North Babylon,11703,09-02-2013,09-04-2013,-36.5332,26,119.93,86245,₹ 127.66
21636,Low,0.1,3.78,0.71,3273,Betty Cross,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulldog Clip,0.39,East,New York,North Babylon,11703,09-02-2013,09-06-2013,27.1944,12,44.07,86245,₹ 45.36
18072,Not Specified,0.09,4.98,4.86,3274,Monica May,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 190,0.38,West,Washington,Marysville,98270,10/30/2012,10/30/2012,-22.3452,4,21.65,86239,₹ 19.92
18073,Not Specified,0.03,5.78,5.37,3274,Monica May,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1950,0.36,West,Washington,Marysville,98270,10/30/2012,11-01-2012,-15.7248,3,20.85,86239,₹ 17.34
18544,Critical,0.02,15.99,13.18,3274,Monica May,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,West,Washington,Marysville,98270,10-05-2013,10-05-2013,-30.7395,2,41.69,86247,₹ 31.98
18545,Critical,0,125.99,7.69,3274,Monica May,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,West,Washington,Marysville,98270,10-05-2013,10-06-2013,600.417,13,1489.64,86247,"₹ 1,637.87"
19047,Low,0.02,13.48,4.51,3275,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,West,Washington,Mount Vernon,98273,3/21/2010,3/23/2010,34.52,9,127.12,86233,₹ 121.32
19232,Low,0.04,449.99,24.49,3275,Tamara Dickinson,Regular Air,Small Business,Technology,Copiers and Fax,Large Box,Canon PC940 Copier,0.52,West,Washington,Mount Vernon,98273,07-01-2010,07-05-2010,3576.8841,12,5183.89,86234,"₹ 5,399.88"
19233,Low,0.01,5.84,1.2,3275,Tamara Dickinson,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,West,Washington,Mount Vernon,98273,07-01-2010,07-10-2010,20.38,6,36.09,86234,₹ 35.04
19035,Medium,0.07,92.23,39.61,3275,Tamara Dickinson,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,West,Washington,Mount Vernon,98273,05-07-2011,05-08-2011,46.8,4,359.73,86235,₹ 368.92
19036,Medium,0.04,4.28,6.72,3275,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1927,0.4,West,Washington,Mount Vernon,98273,05-07-2011,05-10-2011,-14.81,1,6.35,86235,₹ 4.28
18692,Not Specified,0.02,6.48,7.37,3275,Tamara Dickinson,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 210,0.37,West,Washington,Mount Vernon,98273,4/24/2013,4/27/2013,-25.95,2,15.82,86243,₹ 12.96
18902,Critical,0.1,30.42,8.65,3275,Tamara Dickinson,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,West,Washington,Mount Vernon,98273,10-12-2013,10/14/2013,-141.02,8,238.97,86248,₹ 243.36
18903,Critical,0.06,1.95,1.63,3275,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",0.46,West,Washington,Mount Vernon,98273,10-12-2013,10/13/2013,-16.15,11,21.06,86248,₹ 21.45
22750,Critical,0,120.33,19.99,3276,Tina Lynn Richmond,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Iceberg Mobile Mega Data/Printer Cart ®,0.59,West,Washington,Olympia,98502,02-10-2012,02-12-2012,-64.78,1,134.96,86237,₹ 120.33
22751,Critical,0.06,205.99,8.99,3276,Tina Lynn Richmond,Express Air,Small Business,Technology,Telephones and Communication,Small Box,TimeportP7382,0.56,West,Washington,Olympia,98502,02-10-2012,02-11-2012,-620.829,2,343.3,86237,₹ 411.98
25206,Not Specified,0.1,2.62,0.8,3276,Tina Lynn Richmond,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,West,Washington,Olympia,98502,01-09-2013,01-10-2013,16.1804,13,30.87,86240,₹ 34.06
25207,Not Specified,0.05,16.74,7.04,3276,Tina Lynn Richmond,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Rogers® Profile Extra Capacity Storage Tub,0.81,West,Washington,Olympia,98502,01-09-2013,01-11-2013,-58.9496,1,17.79,86240,₹ 16.74
22800,High,0.06,6.75,2.99,3276,Tina Lynn Richmond,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones DublLock® D-Ring Binders,0.35,West,Washington,Olympia,98502,02-07-2013,02-09-2013,38.743,11,73.32,86241,₹ 74.25
26247,Critical,0.02,35.99,1.1,3277,Roger Howell,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,Accessory35,0.55,West,Washington,Parkland,98444,12/16/2013,12/17/2013,537.8343,25,779.47,86249,₹ 899.75
20039,High,0.06,89.83,35,3279,Ricky Allred,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Fellowes Officeware™ Wire Shelving,0.83,South,South Carolina,Columbia,29203,04-06-2010,04-08-2010,31.11,4,366.26,90766,₹ 359.32
20040,High,0.1,13.43,5.5,3279,Ricky Allred,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,South,South Carolina,Columbia,29203,04-06-2010,04-08-2010,358.2954,12,157.99,90766,₹ 161.16
20041,High,0.01,125.99,7.69,3279,Ricky Allred,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,South,South Carolina,Columbia,29203,04-06-2010,04-06-2010,8.322,11,1212.88,90766,"₹ 1,385.89"
21620,Medium,0.01,45.99,4.99,3279,Ricky Allred,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,KF 788,0.56,South,South Carolina,Columbia,29203,9/14/2010,9/16/2010,24.018,3,125.19,90767,₹ 137.97
22869,Not Specified,0.1,4.91,5.68,3279,Ricky Allred,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,South,South Carolina,Columbia,29203,09-03-2012,09-04-2012,340.9074,2,12.39,90769,₹ 9.82
21480,Critical,0,100.98,56.22,3279,Ricky Allred,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,Hon 4-Shelf Metal Bookcases,0.6,South,South Carolina,Columbia,29203,2/17/2013,2/19/2013,-319.5367,4,431.11,90770,₹ 403.92
21481,Critical,0.06,14.58,57.4,3279,Ricky Allred,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,DAX Clear Channel Poster Frame,0.48,South,South Carolina,Columbia,29203,2/17/2013,2/18/2013,-79.492,2,32.07,90770,₹ 29.16
22977,Not Specified,0,3.58,5.47,3280,Sandra O'Neill Briggs,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Poly Binder Pockets,0.37,South,South Carolina,Florence,29501,3/28/2011,3/30/2011,17.8794,6,24.08,90768,₹ 21.48
22978,Not Specified,0.08,1.81,0.75,3280,Sandra O'Neill Briggs,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Assorted Color Push Pins,0.52,South,South Carolina,Florence,29501,3/28/2011,3/30/2011,-52.402,11,18.5,90768,₹ 19.91
22870,Not Specified,0.01,107.53,5.81,3280,Sandra O'Neill Briggs,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,South,South Carolina,Florence,29501,09-03-2012,09-05-2012,-78.8256,18,1916.19,90769,"₹ 1,935.54"
20033,Not Specified,0.07,19.98,5.77,3282,Josephine Foley,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,South,Florida,Jupiter,33458,6/24/2012,6/26/2012,-208.418,18,343.51,90755,₹ 359.64
20034,Not Specified,0.01,34.58,8.99,3282,Josephine Foley,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.56,South,Florida,Jupiter,33458,6/24/2012,6/25/2012,-8.946,19,686.68,90755,₹ 657.02
23022,Critical,0.05,363.25,19.99,3283,William Woodard,Express Air,Corporate,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,South,Florida,Kendall,33156,4/21/2010,4/21/2010,-269.7555,5,1867.04,90752,"₹ 1,816.25"
23211,High,0.03,17.48,1.99,3283,William Woodard,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,South,Florida,Kendall,33156,11-10-2010,11-11-2010,710.8074,31,537.8,90753,₹ 541.88
21881,Critical,0.05,3.75,7.5,3283,William Woodard,Regular Air,Corporate,Office Supplies,Labels,Small Box,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,0.37,South,Florida,Kendall,33156,10/26/2012,10/29/2012,-75.95,9,35.62,90758,₹ 33.75
